78,5.71845405819e-161,is the fundamental source of
78,5.63115613879e-161,is the addition of
78,5.62964249525e-161,is the original source of
78,5.47763411634e-161,is now the primary source of
78,5.30848855924e-161,looked down from
78,5.09671841907e-161,is not only in
78,4.87603579736e-161,is the kingdom of
78,4.69731948909e-161,dwells in
79,2.23251927508e-163,is kingdom of
79,2.13358315032e-163,lives in
79,2.02545637352e-163,does n't stop with
79,1.95975143498e-163,is enough for
79,1.89184259845e-163,was crucified in
79,1.78142696625e-163,will outlive
79,1.77236383982e-163,lives inside
79,1.77236383982e-163,will rule for
79,1.76836423434e-163,did from
79,1.76836423434e-163,is dealing in
80,1.23948734315e-165,wept over
80,1.16142699194e-165,met the women of
80,1.09332964785e-165,went up to
80,1.01652715666e-165,stayed behind in
80,1.00485562271e-165,went to
80,9.32491018822e-166,was the first bishop of
80,9.16132375187e-166,cried over
80,8.81659072476e-166,entered the city of
80,8.29826486686e-166,sets out for
80,7.88728498269e-166,was the Bishop of
81,1.04164448577e-167,comes to
81,7.0071279801e-168,was crucified at
81,6.98682170765e-168,said this of
81,6.8204633467e-168,will have returned to
81,6.70211335372e-168,prophesied in
81,6.66878080179e-168,loved all of
81,6.39181619685e-168,then went into
81,6.33352222709e-168,was in
81,6.32736272993e-168,came back to
81,6.25397562012e-168,witnessed the fall of
82,4.87741226524e-170,would come to
82,4.3357535528e-170,was brought to
82,4.15851918196e-170,will come to
82,3.63539861766e-170,was pretty much at
82,3.48183339805e-170,has come to
82,3.35108896443e-170,Comes Back to
82,3.05536971108e-170,will never come to
82,3.04374087413e-170,was grinding to
82,3.04100481779e-170,is going to come to
82,3.01396589122e-170,was often at
83,8.66257985205e-172,is coming to
83,6.20317936628e-172,came to
83,6.12295933327e-172,is drawing to
83,5.26098574719e-172,has now come to
83,4.87147593019e-172,draws to
83,4.84962726874e-172,is rapidly coming to
83,4.60749083183e-172,is quickly coming to
83,4.51608643512e-172,may come to
83,4.4912870985e-172,is possible in
83,4.13780983127e-172,has drawn to
84,3.32650775355e-173,may be coming to
84,3.1916887336e-173,is quickly drawing to
84,2.51988964734e-173,has finally come to
84,2.08738852751e-173,is almost at
84,2.05642759914e-173,is soon coming to
84,2.05375340571e-173,is fast coming to
84,2.03592131678e-173,is finally coming to
84,2.01234929544e-173,might be coming to
84,1.98017052512e-173,is slowly coming to
84,1.86571425784e-173,is winding to
85,3.2864221346e-175,just came to
85,2.38582759962e-175,is about to come to
85,2.38582759962e-175,is rapidly drawing to
85,1.9263741759e-175,may have come to
85,1.65422378877e-175,is finally drawing to
85,1.62101722805e-175,will soon be coming to
85,1.61345506011e-175,is gradually coming to
85,1.61200917585e-175,will soon come to
85,1.57939716736e-175,has indeed come to
85,1.49806233709e-175,really is coming to
86,2.2441463054e-177,was coming to
86,1.39974882452e-177,were coming to
86,1.3453099867e-177,soon came to
86,1.2700566192e-177,really came to
86,1.14521004928e-177,are starting to come to
86,1.10875616759e-177,screeched to
86,1.01966436134e-177,are quickly coming to
86,9.88432884494e-178,is grinding to
86,9.82920025493e-178,grinds to
86,8.92712097359e-178,eventually come to
87,1.284568739e-179,had finally come to
87,1.262219853e-179,is comming to
87,1.14236783057e-179,has truly come to
87,9.07828191145e-180,is still coming to
87,8.86210204089e-180,is heading out of
87,8.70679946419e-180,soon come to
87,8.16459010612e-180,did come to
87,7.38540158299e-180,is almost coming to
87,7.25749423145e-180,will be coming to
87,6.68502199405e-180,is already coming to
88,8.96122890404e-182,is Comin' to
88,8.17192204361e-182,was nearing
88,7.04365423814e-182,is Comin to
88,6.65696427461e-182,is Back in
88,4.81998557462e-182,Came to
88,4.13349208466e-182,was just coming to
88,4.05846066363e-182,does n't last long in
88,3.90024770274e-182,had come to
88,3.72874176291e-182,was drawing to
88,3.65619928787e-182,came for
89,5.05784566433e-184,Is Back In
89,2.46050192618e-184,is descending into
89,1.73877886289e-184,pulls back from
89,1.70957390094e-184,is sliding into
89,1.6928842952e-184,is falling into
89,1.68878733046e-184,is heading toward
89,1.65942263164e-184,has been plunged into
89,1.63418666726e-184,is already in
89,1.62338691536e-184,slides into
89,1.61038138015e-184,descends into
90,1.63233995622e-186,is still a country in
90,1.13176557989e-186,had turned to
90,1.03259027158e-186,is a country in
90,9.70868575908e-187,Is Coming to
90,9.69758378999e-187,had faded to
90,9.66148108489e-187,often performed in
90,9.46350574733e-187,bled into
90,9.32405324906e-187,was turning into
90,9.25452487127e-187,is soon followed by
90,9.25452487127e-187,was quickly turning into
91,8.69645952943e-189,is a country located in
91,8.19862000536e-189,is in
91,7.82419205893e-189,is situated in
91,5.71742397684e-189,is a landlocked country in
91,5.06184283715e-189,is located in
91,3.47992003172e-189,is the leading state in
91,3.44243556256e-189,is a large country in
91,3.43348634602e-189,is a land-locked country located in
91,3.3438054512e-189,is a land in
91,3.3383337649e-189,is a republic in
